,Name,price,ranking,rating,# of Images,# of videos,desc,desc words,keywords
35,"Goldfish Crackers Big Smiles with Cheddar, Colors, and Pretzel Crackers, Snack Packs, 30 CT Variety Pack Box",$11.88,n/a,4.8 out of 5,7.0,0.0,"Product Description
The irresistible little snack that always delights! This assortment of munchable, crunchable snack crackers includes Goldfish Cheddar, Goldfish Colors Cheddar and tasty Goldfish Pretzels. Goldfish Cheddar and Goldfish Colors Cheddar are baked with 100% Cheddar cheese. Goldfish Pretzels are crisp and delicious. All three flavors are always baked and made with no artificial flavors or preservatives. Talk about a feel-good snack! Goldfish snack crackers are great for lunch as well as snack-time munching. You can also add them to soups or add them as a side with your sandwich. That’s all it takes to whip up a meal that’s tasty and fun! Kids and adults alike love Goldfish crackers, and being able to choose from their favorites is sure to be a big hit with everyone. With 30 single-serve Snack Packs, you’ve made the right choice for lunches, on-the-go snacking and sharing. Expect big smiles all around. Next time you’re craving something delicious, go for the handful!
From the Manufacturer
New name, same great variety as the Classic Mix! With Goldfish crackers, the smiles come naturally. This Big Smiles variety pack of Goldfish goodness includes all your favorites in single-serving packs: Goldfish Colors (0.9 ounce each), Goldfish Cheddar (1 ounce each) and Goldfish Pretzel (1 ounce each). Always baked, never fried, Goldfish crackers are a snack the whole family will adore. All of our cheese cracker varieties, like cheddar, are baked with real cheese, and Goldfish crackers have no artificial flavors or preservatives, and use colors sourced from plants. This 30-count variety pack is great for on-the-go snacking with individual serving sizes. For Pepperidge Farm, baking is more than a job. It's a real passion. Each day, the Pepperidge Farm bakers take the time to make every cookie, pastry, cracker and loaf of bread the best way they know how by using simple, quality ingredients.",303.0,3.0
36,"The Original Donut Shop Dark, Single-Serve Keurig K-Cup Pods, Dark Roast Coffee, 12 Count (Pack of 6)",$44.76,n/a,4.8 out of 5,6.0,6.0,"The Original Donut Shop has conjured up a devilishly delicious, extra bold brew. Don't be afraid of the DARK. Full-flavored and easy going, this dark roast blend embodies one of the best things in life - simply great coffee. The Original Donut Shop Dark is an extra bold variety, so each pod contains more 100 percent Arabica coffee than regular K-Cup pods. These single-serve K-Cup pods are compatible with all Keurig K-Cup Pod Single-Serve Coffee Makers and brew up to 12 oz. of The Original Donut Shop Dark coffee each. Each K-Cup pod is filled with the freshest ground coffee and brews a perfect, great tasting cup of coffee, every time. Certified Orthodox Union Kosher and contains no artificial ingredients. Introducing Recyclable* K-Cup Pods: Simple. Delicious. And now Recyclable. Enjoy the same great-tasting coffee you know and love, and when you’re done just peel, empty and recycle. *Check locally, not recycled in all communities. Packaging may vary.",156.0,1.0
37,"The Original Donut Shop Dark, Single-Serve Keurig K-Cup Pods, Dark Roast Coffee, 12 Count (Pack of 6)",$44.76,n/a,4.8 out of 5,6.0,6.0,"The Original Donut Shop has conjured up a devilishly delicious, extra bold brew. Don't be afraid of the DARK. Full-flavored and easy going, this dark roast blend embodies one of the best things in life - simply great coffee. The Original Donut Shop Dark is an extra bold variety, so each pod contains more 100 percent Arabica coffee than regular K-Cup pods. These single-serve K-Cup pods are compatible with all Keurig K-Cup Pod Single-Serve Coffee Makers and brew up to 12 oz. of The Original Donut Shop Dark coffee each. Each K-Cup pod is filled with the freshest ground coffee and brews a perfect, great tasting cup of coffee, every time. Certified Orthodox Union Kosher and contains no artificial ingredients. Introducing Recyclable* K-Cup Pods: Simple. Delicious. And now Recyclable. Enjoy the same great-tasting coffee you know and love, and when you’re done just peel, empty and recycle. *Check locally, not recycled in all communities. Packaging may vary.",156.0,1.0
38,,,,,,,,,
39,"The Original Donut Shop Dark, Single-Serve Keurig K-Cup Pods, Dark Roast Coffee, 12 Count (Pack of 6)",$44.76,n/a,4.8 out of 5,6.0,6.0,"The Original Donut Shop has conjured up a devilishly delicious, extra bold brew. Don't be afraid of the DARK. Full-flavored and easy going, this dark roast blend embodies one of the best things in life - simply great coffee. The Original Donut Shop Dark is an extra bold variety, so each pod contains more 100 percent Arabica coffee than regular K-Cup pods. These single-serve K-Cup pods are compatible with all Keurig K-Cup Pod Single-Serve Coffee Makers and brew up to 12 oz. of The Original Donut Shop Dark coffee each. Each K-Cup pod is filled with the freshest ground coffee and brews a perfect, great tasting cup of coffee, every time. Certified Orthodox Union Kosher and contains no artificial ingredients. Introducing Recyclable* K-Cup Pods: Simple. Delicious. And now Recyclable. Enjoy the same great-tasting coffee you know and love, and when you’re done just peel, empty and recycle. *Check locally, not recycled in all communities. Packaging may vary.",156.0,1.0
40,"Welch's Fruit Snacks, Mixed Fruit, Gluten Free, Bulk Pack, 0.9 oz Individual Single Serve Bags (Pack of 40)",$8.29,n/a,4.8 out of 5,6.0,6.0,Welch's Fruit Snacks Mixed Fruit. Family farmer owned.80 Calorie pouches. Fruit is our 1st ingredient. Natural & artificial flavors. Made with real fruit. DV per serving: 100% Vitamin C. 25% Vitamins A & E. Fat free. Gluten free. No preservatives.,39.0,0.0
41,"Welch's Fruit Snacks, Mixed Fruit, Gluten Free, Bulk Pack, 0.9 oz Individual Single Serve Bags (Pack of 40)",$8.29,n/a,4.8 out of 5,6.0,6.0,Welch's Fruit Snacks Mixed Fruit. Family farmer owned.80 Calorie pouches. Fruit is our 1st ingredient. Natural & artificial flavors. Made with real fruit. DV per serving: 100% Vitamin C. 25% Vitamins A & E. Fat free. Gluten free. No preservatives.,39.0,0.0
42,,,,,,,,,
43,"Welch's Fruit Snacks, Mixed Fruit, Gluten Free, Bulk Pack, 0.9 oz Individual Single Serve Bags (Pack of 40)",$8.29,n/a,4.8 out of 5,6.0,6.0,Welch's Fruit Snacks Mixed Fruit. Family farmer owned.80 Calorie pouches. Fruit is our 1st ingredient. Natural & artificial flavors. Made with real fruit. DV per serving: 100% Vitamin C. 25% Vitamins A & E. Fat free. Gluten free. No preservatives.,39.0,0.0
44,"Hint Water Best Sellers Pack (Pack of 12), 16 Ounce Bottles, 3 Bottles Each of: Watermelon, Blackberry, Cherry, and Pineapple, Zero Calories, Zero Sugar and Zero Sweeteners",$20.99,n/a,4.5 out of 5,6.0,1.0,"At Hint, we don't make water – we make water absolutely delicious. No sugar, no sweeteners, just crisp, pure water with a touch of true fruit flavor. Hint has over 18 refreshing fruit flavors, including watermelon, pineapple, clementine, and blackberry. It’s an anytime, guilt-free treat and a delicious way to stay hydrated. Hint Water is also vegan, gluten-free, nut-free and kosher certified.",61.0,0.0
