,Name,price,ranking,rating,# of Images,# of videos,desc,desc words,keywords
61,RC280 Replacement Remote Applicable for TCL Roku TV with Netflix Sling Hulu Vudu Key 55UP120 32S4610R 50FS3750 32FS3700 32FS4610R 32S800 32S850 32S3850 48FS3700 55FS3700 65S405 43S405 49S405 40S3800,$6.97,n/a,4.5 out of 5,7.0,0.0,"RC280 Replacement Remote Control Applicable for TCL Roku TV with Netflix Sling Hulu Vudu APP Key

No programming or paring needed.Just install new ALKALINE batteries to get it work! This remote DOES NOT WORK WITH any roku player, roku box or roku stick.

Compatible with below TCL TV models:
49S405 55S405 40S3800 55US57 50UP120 28S3750 32S3750 40FS3750 48FS3750
55FS4610R 55US5800 65US5800 55FS3750 32S3700 32S3800 48FS3700 55FS3700
32S3850(A/B/P) 32S3850A 32S3850B 32S3850P 40FS3850 50FS3850 28S305 55FS3850
40FS3800 50FS3800 40FS4610R 48FS4610R 43FP110 49FP110 55UP120 32S4610R
50FS3750 32FS3700 32FS4610R 32S800 32S850 32S3850 32S305 40S305 43S305
49S305 65S405 43S405 65S455 50S455 43S455 55S455 75S455 RC280 JNIL

Power Supply: 2X 1.5V AAA Alkaline Battey

Package Content:
1X Remote Control(Battery and User Manual Not Included)",106.0,1.0
62,,,,,,,,,
63,RC280 Replacement Remote Applicable for TCL Roku TV with Netflix Sling Hulu Vudu Key 55UP120 32S4610R 50FS3750 32FS3700 32FS4610R 32S800 32S850 32S3850 48FS3700 55FS3700 65S405 43S405 49S405 40S3800,$6.97,n/a,4.5 out of 5,7.0,0.0,"RC280 Replacement Remote Control Applicable for TCL Roku TV with Netflix Sling Hulu Vudu APP Key

No programming or paring needed.Just install new ALKALINE batteries to get it work! This remote DOES NOT WORK WITH any roku player, roku box or roku stick.

Compatible with below TCL TV models:
49S405 55S405 40S3800 55US57 50UP120 28S3750 32S3750 40FS3750 48FS3750
55FS4610R 55US5800 65US5800 55FS3750 32S3700 32S3800 48FS3700 55FS3700
32S3850(A/B/P) 32S3850A 32S3850B 32S3850P 40FS3850 50FS3850 28S305 55FS3850
40FS3800 50FS3800 40FS4610R 48FS4610R 43FP110 49FP110 55UP120 32S4610R
50FS3750 32FS3700 32FS4610R 32S800 32S850 32S3850 32S305 40S305 43S305
49S305 65S405 43S405 65S455 50S455 43S455 55S455 75S455 RC280 JNIL

Power Supply: 2X 1.5V AAA Alkaline Battey

Package Content:
1X Remote Control(Battery and User Manual Not Included)",106.0,1.0
64,"Amazon Smart Plug, for home automation, Works with Alexa - A Certified for Humans Device",$24.99,n/a,4.7 out of 5,5.0,0.0,no Description,0.0,0.0
65,"Amazon Smart Plug, for home automation, Works with Alexa - A Certified for Humans Device",$24.99,n/a,4.7 out of 5,5.0,0.0,no Description,0.0,0.0
66,,,,,,,,,
67,"Amazon Smart Plug, for home automation, Works with Alexa - A Certified for Humans Device",$24.99,n/a,4.7 out of 5,5.0,0.0,no Description,0.0,0.0
68,"2021 Apple 10.2-inch iPad (Wi-Fi, 64GB) - Silver",$299.99,n/a,4.8 out of 5,6.0,1.0,no Description,0.0,0.0
69,"2021 Apple 10.2-inch iPad (Wi-Fi, 64GB) - Silver",$299.99,n/a,4.8 out of 5,6.0,1.0,no Description,0.0,0.0
70,,,,,,,,,
71,"2021 Apple 10.2-inch iPad (Wi-Fi, 64GB) - Silver",$299.99,n/a,4.8 out of 5,6.0,1.0,no Description,0.0,0.0
72,"Multi Plug Outlet, Surge Protector, POWRUI 6-Outlet Extender with 2 USB Charging Ports (2.4A Total) and Night Light, 3-Sided Power Strip with Adapter Spaced Outlets - White，ETL Listed",$17.97,n/a,4.7 out of 5,7.0,0.0,no Description,0.0,0.0
73,"Multi Plug Outlet, Surge Protector, POWRUI 6-Outlet Extender with 2 USB Charging Ports (2.4A Total) and Night Light, 3-Sided Power Strip with Adapter Spaced Outlets - White，ETL Listed",$17.97,n/a,4.7 out of 5,7.0,0.0,no Description,0.0,0.0
74,,,,,,,,,
75,"Multi Plug Outlet, Surge Protector, POWRUI 6-Outlet Extender with 2 USB Charging Ports (2.4A Total) and Night Light, 3-Sided Power Strip with Adapter Spaced Outlets - White，ETL Listed",$17.97,n/a,4.7 out of 5,7.0,0.0,no Description,0.0,0.0
76,"Surge Protector Power Strip , Nuetsa Extension Cord with 8 Outlets and 4 USB Ports, 6 Feet Power Cord (1625W/13A) , 2700 Joules, ETL Listed, Black",$15.27,n/a,4.8 out of 5,7.0,0.0,"Specifications:
Input Voltage: 100-240VAC; 60HZ
Max.Current: 13A
Max.Power Rating: 1625W
USB Port Output: DC 5V, Total 3.4A
Surge Protection Rating: 2700 Joules
Cord Length: 6 Feet;
Item Dimensions: 8.6*3.9*1.2 in;

Package list:
1 x Surge Protector Power Strip with usb Port
1 x Instruction manual
1 x Paper Box",37.0,0.0
77,"Surge Protector Power Strip , Nuetsa Extension Cord with 8 Outlets and 4 USB Ports, 6 Feet Power Cord (1625W/13A) , 2700 Joules, ETL Listed, Black",$15.27,n/a,4.8 out of 5,7.0,0.0,"Specifications:
Input Voltage: 100-240VAC; 60HZ
Max.Current: 13A
Max.Power Rating: 1625W
USB Port Output: DC 5V, Total 3.4A
Surge Protection Rating: 2700 Joules
Cord Length: 6 Feet;
Item Dimensions: 8.6*3.9*1.2 in;

Package list:
1 x Surge Protector Power Strip with usb Port
1 x Instruction manual
1 x Paper Box",37.0,0.0
78,,,,,,,,,
79,"Surge Protector Power Strip , Nuetsa Extension Cord with 8 Outlets and 4 USB Ports, 6 Feet Power Cord (1625W/13A) , 2700 Joules, ETL Listed, Black",$15.27,n/a,4.8 out of 5,7.0,0.0,"Specifications:
Input Voltage: 100-240VAC; 60HZ
Max.Current: 13A
Max.Power Rating: 1625W
USB Port Output: DC 5V, Total 3.4A
Surge Protection Rating: 2700 Joules
Cord Length: 6 Feet;
Item Dimensions: 8.6*3.9*1.2 in;

Package list:
1 x Surge Protector Power Strip with usb Port
1 x Instruction manual
1 x Paper Box",37.0,0.0
80,"Wyze Cam v3 with Color Night Vision, Wired 1080p HD Indoor/Outdoor Video Camera, 2-Way Audio, Works with Alexa, Google Assistant, and IFTTT",$35.98,n/a,4.5 out of 5,6.0,6.0,"Cam v3 is the 3rd generation of Wyze’s flagship camera, Wyze Cam. Like its predecessor Wyze Cam v3 lets you see and record 1080p video right from the Wyze mobile app. New to Wyze Cam v3 is its waterproof design allowing for outdoor installation with an IP65 rating. Wyze Cam v3 also takes advantage of an all-new Starlight Sensor which allows for extreme low-light performance and shows great detail in the dark. With Wyze Cam v3's color night viewing, night time video recording appears as if it’s day time.",88.0,2.0
81,"Wyze Cam v3 with Color Night Vision, Wired 1080p HD Indoor/Outdoor Video Camera, 2-Way Audio, Works with Alexa, Google Assistant, and IFTTT",$35.98,n/a,4.5 out of 5,6.0,6.0,"Cam v3 is the 3rd generation of Wyze’s flagship camera, Wyze Cam. Like its predecessor Wyze Cam v3 lets you see and record 1080p video right from the Wyze mobile app. New to Wyze Cam v3 is its waterproof design allowing for outdoor installation with an IP65 rating. Wyze Cam v3 also takes advantage of an all-new Starlight Sensor which allows for extreme low-light performance and shows great detail in the dark. With Wyze Cam v3's color night viewing, night time video recording appears as if it’s day time.",88.0,2.0
82,,,,,,,,,
83,"Wyze Cam v3 with Color Night Vision, Wired 1080p HD Indoor/Outdoor Video Camera, 2-Way Audio, Works with Alexa, Google Assistant, and IFTTT",$35.98,n/a,4.5 out of 5,6.0,6.0,"Cam v3 is the 3rd generation of Wyze’s flagship camera, Wyze Cam. Like its predecessor Wyze Cam v3 lets you see and record 1080p video right from the Wyze mobile app. New to Wyze Cam v3 is its waterproof design allowing for outdoor installation with an IP65 rating. Wyze Cam v3 also takes advantage of an all-new Starlight Sensor which allows for extreme low-light performance and shows great detail in the dark. With Wyze Cam v3's color night viewing, night time video recording appears as if it’s day time.",88.0,2.0
84,"Echo Dot (4th Gen, 2020 release) | Smart speaker with Alexa | Charcoal",$49.99,n/a,4.7 out of 5,7.0,0.0,no Description,0.0,0.0
85,"Echo Dot (4th Gen, 2020 release) | Smart speaker with Alexa | Charcoal",$49.99,n/a,4.7 out of 5,7.0,0.0,no Description,0.0,0.0
86,,,,,,,,,
87,"Echo Dot (4th Gen, 2020 release) | Smart speaker with Alexa | Charcoal",$49.99,n/a,4.7 out of 5,7.0,0.0,no Description,0.0,0.0
88,"LOUTOC Universal TV Remote for Roku TV,Replacement for TCL Roku/Hisense Roku/Sharp Roku TV,TV Remote with Netflix Disney+/Hulu/Prime Video Buttons【Not for Roku Stick and Box】",$10.99,n/a,4.4 out of 5,6.0,2.0,no Description,0.0,0.0
89,"LOUTOC Universal TV Remote for Roku TV,Replacement for TCL Roku/Hisense Roku/Sharp Roku TV,TV Remote with Netflix Disney+/Hulu/Prime Video Buttons【Not for Roku Stick and Box】",$10.99,n/a,4.4 out of 5,6.0,2.0,no Description,0.0,0.0
90,,,,,,,,,
91,"LOUTOC Universal TV Remote for Roku TV,Replacement for TCL Roku/Hisense Roku/Sharp Roku TV,TV Remote with Netflix Disney+/Hulu/Prime Video Buttons【Not for Roku Stick and Box】",$10.99,n/a,4.4 out of 5,6.0,2.0,no Description,0.0,0.0
92,"Outlet Extender with Night Light, USB Wall Charger, POWLIGHT 5-Outlet Surge Protector Power Strip with 4 USB Ports, 1680 Joules Multi Plug Outlet with Spaced Outlets for Home, Office, White",$14.97,n/a,4.7 out of 5,7.0,0.0,"Specifications:

Input Voltage: 100-240VAC; 60HZ
Max.Current: 15A
Max.Power Rating: 1875W
USB Port Output: DC 5V, Total 4.2A
Surge Protection Rating: 1680 Joules
Item Dimensions: 5.5*3.8*1.7 in;

Package list:

1 x Multi Outlet Extender Surge Protector with usb ports
1 x Instruction manual
1 x Paper Box

Notice:

Do not exceed the total rating or it may cause damage to the unit and fire hazards.
This plug extender can not compatible Gfic outlet/2 prong outlet.",60.0,0.0
