,Name,price,ranking,rating,# of Images,# of videos,desc,desc words,keywords
56,,,,,,,,,
57,2022 Topps Series 2 Baseball Fat Packs - Contains 3 Fat Packs,$28.99,n/a,5 out of 5,3.0,0.0,2022 Topps Series 2 Baseball Fat Packs - Contains 3 Fat Packs,11.0,0.0
58,2022 Topps Baseball Series 2 Retail Display Box - 24 Packs Per Box,$107.50,n/a,4.7 out of 5,1.0,0.0,"2022 Topps Baseball Series 2 captures more of the excitement of the game. Baseball fans will find cards celebrating modern-day stars, emerging rookies, and legendary greats.New to Series 2 are Sweet Shades insert cards, featuring players wearing some of the coolest sunglasses in the game. No-Hit Club inserts showcase pitchers who have thrown no-hitters during their MLB careers.The Generation Now and rare Salute to The Mick sets continue from Series 1.",70.0,1.0
59,2022 Topps Baseball Series 2 Retail Display Box - 24 Packs Per Box,$107.50,n/a,4.7 out of 5,1.0,0.0,"2022 Topps Baseball Series 2 captures more of the excitement of the game. Baseball fans will find cards celebrating modern-day stars, emerging rookies, and legendary greats.New to Series 2 are Sweet Shades insert cards, featuring players wearing some of the coolest sunglasses in the game. No-Hit Club inserts showcase pitchers who have thrown no-hitters during their MLB careers.The Generation Now and rare Salute to The Mick sets continue from Series 1.",70.0,1.0
60,,,,,,,,,
61,2022 Topps Baseball Series 2 Retail Display Box - 24 Packs Per Box,$107.50,n/a,4.7 out of 5,1.0,0.0,"2022 Topps Baseball Series 2 captures more of the excitement of the game. Baseball fans will find cards celebrating modern-day stars, emerging rookies, and legendary greats.New to Series 2 are Sweet Shades insert cards, featuring players wearing some of the coolest sunglasses in the game. No-Hit Club inserts showcase pitchers who have thrown no-hitters during their MLB careers.The Generation Now and rare Salute to The Mick sets continue from Series 1.",70.0,1.0
62,2021/22 Upper Deck MVP NHL Hockey BLASTER box (15 pks/bx),$26.48,n/a,4.7 out of 5,2.0,0.0,"Each sealed box contains 15 packs of 6 cards.
*Your 2021-22 hockey card collection starts here with an impressive Base Set consisting of 200 regular cards and 50 High Series Star & Rookie SP cards! Collect two parallels: the popular Silver Script parallel and the all-new Ice Battles parallel!
*The Ice Battles parallel is a card-back variation set.
*The standard bio and stats are replaced with five categories with which you can play your own Pack Wars game with family, friends and fellow collectors: Overall, Speed, Strength, Skill and Awareness.
*NEW! Collect three exciting new insert sets:
*Hart Attack: This set features Hart Trophy (league MVP) contenders.
*Before and After: Each card in this uniquely-themed set, which includes many of the league’s star players, features two contrasting photos: one showing the player in his pregame attire, and another showing him in action on the ice.
*Mascot Gaming Cards: An intriguing set featuring all 30 NHL mascots! Collect the regular and Patterned Foilboard parallel versions of each.
*This year’s 20th Anniversary set pays homage to the 2001-02 “MVP Watch” design.
*Look for 2021-22 rookie cards, including divisionally-themed Rookie Redemption cards and the super rare 2021 NHL #1 Draft Pick SP Redemption cards.",191.0,1.0
63,2021/22 Upper Deck MVP NHL Hockey BLASTER box (15 pks/bx),$26.48,n/a,4.7 out of 5,2.0,0.0,"Each sealed box contains 15 packs of 6 cards.
*Your 2021-22 hockey card collection starts here with an impressive Base Set consisting of 200 regular cards and 50 High Series Star & Rookie SP cards! Collect two parallels: the popular Silver Script parallel and the all-new Ice Battles parallel!
*The Ice Battles parallel is a card-back variation set.
*The standard bio and stats are replaced with five categories with which you can play your own Pack Wars game with family, friends and fellow collectors: Overall, Speed, Strength, Skill and Awareness.
*NEW! Collect three exciting new insert sets:
*Hart Attack: This set features Hart Trophy (league MVP) contenders.
*Before and After: Each card in this uniquely-themed set, which includes many of the league’s star players, features two contrasting photos: one showing the player in his pregame attire, and another showing him in action on the ice.
*Mascot Gaming Cards: An intriguing set featuring all 30 NHL mascots! Collect the regular and Patterned Foilboard parallel versions of each.
*This year’s 20th Anniversary set pays homage to the 2001-02 “MVP Watch” design.
*Look for 2021-22 rookie cards, including divisionally-themed Rookie Redemption cards and the super rare 2021 NHL #1 Draft Pick SP Redemption cards.",191.0,1.0
64,,,,,,,,,
65,2021/22 Upper Deck MVP NHL Hockey BLASTER box (15 pks/bx),$26.48,n/a,4.7 out of 5,2.0,0.0,"Each sealed box contains 15 packs of 6 cards.
*Your 2021-22 hockey card collection starts here with an impressive Base Set consisting of 200 regular cards and 50 High Series Star & Rookie SP cards! Collect two parallels: the popular Silver Script parallel and the all-new Ice Battles parallel!
*The Ice Battles parallel is a card-back variation set.
*The standard bio and stats are replaced with five categories with which you can play your own Pack Wars game with family, friends and fellow collectors: Overall, Speed, Strength, Skill and Awareness.
*NEW! Collect three exciting new insert sets:
*Hart Attack: This set features Hart Trophy (league MVP) contenders.
*Before and After: Each card in this uniquely-themed set, which includes many of the league’s star players, features two contrasting photos: one showing the player in his pregame attire, and another showing him in action on the ice.
*Mascot Gaming Cards: An intriguing set featuring all 30 NHL mascots! Collect the regular and Patterned Foilboard parallel versions of each.
*This year’s 20th Anniversary set pays homage to the 2001-02 “MVP Watch” design.
*Look for 2021-22 rookie cards, including divisionally-themed Rookie Redemption cards and the super rare 2021 NHL #1 Draft Pick SP Redemption cards.",191.0,1.0
