,Name,price,ranking,rating,# of Images,# of videos,desc,desc words,keywords
30,,,,,,,,,
31,"Crayola Ultraclean Broadline Classic Washable Markers (10 Count), (Pack of 2)",$13.40,n/a,4.9 out of 5,3.0,0.0,"Crayola Ultraclean Broadline Classic Washable Markers (10 Count), (Pack of 2)",10.0,0.0
32,"LeapFrog 100 Animals Book (Frustration Free Packaging), Pink",$18.28,n/a,4.8 out of 5,6.0,6.0,"Hold 100 animals in your hands with the touch-sensitive pages of the 100 Animals Book! Six double-sided, interactive pages feature animals from 12 habitats and environments. Kids have a natural curiosity about animals, and this book provides lots of opportunities for exploration with illustrations and photographs of animals from the desert, savanna, rain forest and more. Three modes teach about animal names, animal sounds and fun facts on each page. Switch the language setting to hear about the animals and listen to songs in either English or Spanish. Fun facts about animals promote early science awareness, making this book a must-have addition to every little learner's library. Intended for ages 18+ months. Requires 2 AA batteries. Batteries included for demo purposes only. New batteries recommended for regular use.",127.0,1.0
33,"LeapFrog 100 Animals Book (Frustration Free Packaging), Pink",$18.28,n/a,4.8 out of 5,6.0,6.0,"Hold 100 animals in your hands with the touch-sensitive pages of the 100 Animals Book! Six double-sided, interactive pages feature animals from 12 habitats and environments. Kids have a natural curiosity about animals, and this book provides lots of opportunities for exploration with illustrations and photographs of animals from the desert, savanna, rain forest and more. Three modes teach about animal names, animal sounds and fun facts on each page. Switch the language setting to hear about the animals and listen to songs in either English or Spanish. Fun facts about animals promote early science awareness, making this book a must-have addition to every little learner's library. Intended for ages 18+ months. Requires 2 AA batteries. Batteries included for demo purposes only. New batteries recommended for regular use.",127.0,1.0
34,,,,,,,,,
35,"LeapFrog 100 Animals Book (Frustration Free Packaging), Pink",$18.28,n/a,4.8 out of 5,6.0,6.0,"Hold 100 animals in your hands with the touch-sensitive pages of the 100 Animals Book! Six double-sided, interactive pages feature animals from 12 habitats and environments. Kids have a natural curiosity about animals, and this book provides lots of opportunities for exploration with illustrations and photographs of animals from the desert, savanna, rain forest and more. Three modes teach about animal names, animal sounds and fun facts on each page. Switch the language setting to hear about the animals and listen to songs in either English or Spanish. Fun facts about animals promote early science awareness, making this book a must-have addition to every little learner's library. Intended for ages 18+ months. Requires 2 AA batteries. Batteries included for demo purposes only. New batteries recommended for regular use.",127.0,1.0
36,"Westcott Right- & Left-Handed Scissors For Kids, 5’’ Blunt Scissors, Assorted, 2 Pack (13168-030)",$1.99,n/a,4.7 out of 5,7.0,0.0,"These 5"" blunt scissors are specially designed for a child's hand. The molded, asymmetrical handles allow for either left- or right-handed use. An inside grind on the stainless steel blades make them both accurate and dependable. These small scissors cut through paper, fabric, string, and other craft materials easily. Westcott is dedicated to supporting education and inspiring creative activities in the classroom and at home. Westcott products are specifically designed for growing students and created to be fun and functional with superior quality and exceptional value.",85.0,3.0
37,"Westcott Right- & Left-Handed Scissors For Kids, 5’’ Blunt Scissors, Assorted, 2 Pack (13168-030)",$1.99,n/a,4.7 out of 5,7.0,0.0,"These 5"" blunt scissors are specially designed for a child's hand. The molded, asymmetrical handles allow for either left- or right-handed use. An inside grind on the stainless steel blades make them both accurate and dependable. These small scissors cut through paper, fabric, string, and other craft materials easily. Westcott is dedicated to supporting education and inspiring creative activities in the classroom and at home. Westcott products are specifically designed for growing students and created to be fun and functional with superior quality and exceptional value.",85.0,3.0
38,,,,,,,,,
39,"Westcott Right- & Left-Handed Scissors For Kids, 5’’ Blunt Scissors, Assorted, 2 Pack (13168-030)",$1.99,n/a,4.7 out of 5,7.0,0.0,"These 5"" blunt scissors are specially designed for a child's hand. The molded, asymmetrical handles allow for either left- or right-handed use. An inside grind on the stainless steel blades make them both accurate and dependable. These small scissors cut through paper, fabric, string, and other craft materials easily. Westcott is dedicated to supporting education and inspiring creative activities in the classroom and at home. Westcott products are specifically designed for growing students and created to be fun and functional with superior quality and exceptional value.",85.0,3.0
